id,age,household_income,weight,height,children,happiness,fitness,food_expenses,alcohol_expenses,tattoos,rhine_swimming,data_use,consultations,anual_hiking_hours,sex,education,confession,fasnacht_active,eye_correction
bas_NWIWX,66.1,7600,85.1,162.9,1,7,6,523,39,6,1,46,3,41,male,SEK_III,confessionless,no,no
bas_TETPJ,42.7,4500,88.4,175.3,2,8,8,515,13,0,6,85,1,115,male,SEK_III,catholic,no,no
bas_AGZJR,50,6300,65.9,177.7,3,9,6,513,0,0,2,85,3,56,female,apprenticeship,catholic,no,no
bas_TVBPP,40.5,7900,75.5,181.7,5,5,3,455,41,0,2,69,3,67,male,obligatory_school,muslim,no,no
bas_LQSDS,74.8,8300,59.6,161.1,1,9,4,479,25,0,4,105,3,36,female,SEK_III,confessionless,no,yes
bas_OHNHV,48.1,7900,60.3,142.4,4,7,6,589,33,4,1,104,2,94,female,obligatory_school,catholic,no,no
bas_DDZKJ,37.6,6200,70.9,166.5,1,7,2,398,36,4,3,26,1,106,female,obligatory_school,evangelical-reformed,no,no
bas_AWQWW,38.6,6100,84.4,172.5,1,6,6,382,41,3,4,63,3,44,male,apprenticeship,catholic,no,no
bas_YANCJ,32.1,6500,66.6,164.5,2,9,3,468,46,5,3,106,7,51,female,apprenticeship,confessionless,no,no
bas_MNOLE,41.7,8500,73.5,165.6,0,6,1,303,0,6,10,131,6,58,female,obligatory_school,other,no,yes
bas_AWIPN,46.4,7700,51.8,166.7,1,5,7,400,31,3,8,88,4,41,female,apprenticeship,confessionless,no,no
bas_ZQGZO,67,8e3,88,163.2,3,7,6,497,28,0,2,56,2,56,male,SEK_III,evangelical-reformed,no,yes
bas_GQJZG,21.7,4400,68.6,160.1,0,9,0,461,7,0,9,72,5,101,female,apprenticeship,confessionless,no,no
bas_EFPID,66.1,8200,58.5,169.9,2,9,4,351,32,0,3,90,7,23,female,SEK_II,catholic,no,no
bas_CBKEH,92.3,5800,61.9,158.9,3,7,6,294,32,0,4,85,6,22,female,apprenticeship,evangelical-reformed,no,yes
bas_BWRUL,38.8,8200,55.1,179,2,9,4,498,35,0,7,85,4,55,female,SEK_III,catholic,no,no
bas_YDQII,66.1,6600,94,183.9,0,6,3,233,23,4,4,68,3,54,male,SEK_III,evangelical-reformed,no,no
bas_TOADT,53.2,6e3,73.8,181,3,7,6,403,44,0,7,85,5,29,male,apprenticeship,evangelical-reformed,no,no
bas_GJWRB,44.2,8300,74.6,184.4,2,9,5,328,39,1,10,83,3,43,male,apprenticeship,evangelical-reformed,no,yes
bas_YESHO,42,6400,112,186.9,2,9,6,457,32,8,3,77,1,55,male,apprenticeship,catholic,no,no
bas_YRGSG,66.1,6600,56.4,152,2,8,5,393,30,0,4,126,1,94,female,apprenticeship,evangelical-reformed,no,yes
bas_BFCXZ,36.3,7600,53.2,153.7,1,9,5,544,0,2,2,76,8,79,female,SEK_III,evangelical-reformed,no,yes
bas_GHSMH,66.1,5600,57.1,166.9,2,9,2,396,30,0,4,97,2,42,female,SEK_III,evangelical-reformed,no,yes
bas_ZKKLE,35.8,7800,97.8,179.2,1,9,3,363,43,0,0,96,3,65,male,SEK_III,confessionless,no,yes
bas_FNKIF,48,7800,60.3,178.4,2,6,5,453,0,6,8,91,5,65,female,SEK_III,evangelical-reformed,no,yes
bas_UCAXN,43.5,5400,108.3,183.8,1,6,4,471,31,7,2,120,1,68,male,apprenticeship,catholic,no,yes
bas_CGXTD,66.1,8400,96.3,175.1,0,6,8,421,73,0,6,117,1,82,male,apprenticeship,other,no,yes
bas_RSXQU,66.1,8400,72.7,151.3,1,7,5,427,31,0,6,79,3,26,female,obligatory_school,muslim,no,yes
bas_UBMYY,45.4,8200,96.6,190.1,3,6,5,323,38,6,4,63,4,83,male,apprenticeship,catholic,no,yes
bas_AVULV,66.1,6e3,80.7,162.9,1,7,5,361,43,0,4,79,4,41,male,apprenticeship,confessionless,no,no
bas_FUCPB,51.5,7100,81,182.1,1,9,3,460,0,0,5,82,4,114,male,apprenticeship,other,no,yes
bas_EFOWY,44.8,8700,67.4,191.9,2,6,5,421,41,2,8,79,7,47,female,apprenticeship,other,no,yes
bas_AFKOS,40.8,9200,67.3,155.7,2,7,5,445,16,0,8,81,3,54,female,apprenticeship,catholic,no,yes
bas_FPEQL,27.5,7400,80.9,159,2,9,5,308,7,0,3,97,3,65,female,obligatory_school,evangelical-reformed,no,no
bas_GKTPJ,36.2,6700,107.5,156.9,1,9,6,402,0,0,2,81,1,28,male,SEK_III,evangelical-reformed,no,yes
bas_ZVAFN,83,7500,50.9,159.1,3,6,8,421,18,3,8,85,7,35,female,apprenticeship,catholic,no,yes
bas_FMBCI,41.6,4300,57.4,155.1,3,6,7,600,34,0,4,65,8,47,female,apprenticeship,evangelical-reformed,no,yes
bas_GWPFF,49.5,8e3,75.6,176.1,1,6,6,416,20,0,2,103,3,68,male,apprenticeship,evangelical-reformed,yes,yes
bas_NKPKO,36.9,5600,88,175.5,4,9,5,646,0,3,7,65,3,52,male,obligatory_school,other,no,no
bas_NMLNX,54.7,8300,79.1,153.7,3,9,1,496,32,5,5,98,4,81,female,apprenticeship,confessionless,no,yes
bas_LFDUS,58.2,8500,88.2,185.3,3,8,6,447,8,0,5,100,3,58,male,obligatory_school,confessionless,no,yes
bas_HMRNB,54.6,8300,74.5,179.9,0,9,7,419,0,2,5,83,5,125,female,SEK_III,confessionless,no,no
bas_XRQSO,23.3,5700,71.2,165.3,1,7,4,468,26,6,3,93,4,36,female,obligatory_school,muslim,no,yes
bas_QXQUQ,53.9,5500,103.2,188.1,1,9,6,431,25,4,5,97,7,63,male,obligatory_school,confessionless,no,no
bas_LLNAM,34.2,7700,81.5,166.4,2,6,3,441,60,0,4,93,4,56,male,SEK_III,catholic,no,yes
bas_WSNUU,44.5,6800,70.9,157.3,3,9,4,426,28,0,1,84,6,27,female,SEK_III,evangelical-reformed,no,no
bas_SIZFK,41.9,8400,63.4,181.5,1,7,4,321,18,2,6,78,5,41,female,apprenticeship,evangelical-reformed,no,no
bas_KGMSV,26.8,7200,91.5,193,3,7,4,502,63,0,0,97,5,78,male,obligatory_school,catholic,no,yes
bas_PDGTC,23.5,4400,62.5,160.6,2,7,5,490,0,0,5,119,4,67,female,SEK_III,catholic,no,yes
bas_JLGGL,66.7,10400,72.5,177.3,2,6,3,373,27,0,4,87,3,48,female,apprenticeship,catholic,no,no
bas_UAHGW,65.5,6200,73.9,169.2,0,5,8,397,25,3,0,79,5,43,female,apprenticeship,confessionless,no,yes
bas_WVRYL,30.4,7600,55.9,167.9,1,6,7,345,25,0,4,85,3,82,female,SEK_III,confessionless,no,yes
bas_DYPOJ,26.5,5800,68.8,171.5,0,9,7,397,0,0,7,76,9,71,female,SEK_III,catholic,no,yes
bas_GZNSX,66.1,7600,79.3,175.9,1,9,6,545,26,4,5,66,3,64,male,apprenticeship,catholic,no,yes
bas_AACDP,66.1,6200,91.1,169.5,2,6,4,340,34,0,6,73,2,45,male,apprenticeship,confessionless,no,yes
bas_QHOGM,22.2,6300,55.9,157.9,1,6,10,425,0,0,3,93,3,83,female,apprenticeship,catholic,no,yes
bas_RPCUW,75.2,6800,88,183.3,1,7,5,551,57,0,3,108,3,47,male,apprenticeship,catholic,no,yes
bas_INSDI,66.1,5900,82.6,186.9,4,6,4,342,55,0,3,80,2,102,male,SEK_III,confessionless,no,yes
bas_NGMNB,24,7700,68.9,176.5,2,9,7,507,36,5,5,74,6,78,female,obligatory_school,confessionless,no,yes
bas_MNADG,66.1,5500,64.7,176.8,1,6,7,514,53,3,7,77,3,99,male,SEK_III,catholic,no,yes
bas_VECMW,53.2,6800,70.5,164,4,5,3,514,51,0,1,105,2,50,female,apprenticeship,catholic,no,yes
bas_ZUJJL,47.5,7300,65.2,164.5,2,9,4,393,8,3,4,72,4,76,female,apprenticeship,confessionless,no,no
bas_YFXIF,60.6,6800,75.9,170.5,1,9,2,401,0,0,5,122,6,57,female,apprenticeship,catholic,no,yes
bas_JQNMO,56,8700,55.2,146.3,3,9,5,542,28,0,7,85,7,46,female,apprenticeship,confessionless,no,yes
bas_DJMQS,26.8,5900,60.1,147.9,1,9,4,417,16,3,1,73,6,49,female,apprenticeship,other,no,yes
bas_UIQCD,41,6600,61.6,151.3,2,6,3,345,0,6,1,92,4,16,female,SEK_III,confessionless,no,no
bas_UAAFD,47.8,5300,65.3,173.4,2,9,4,348,16,7,3,45,5,69,female,apprenticeship,evangelical-reformed,no,yes
bas_YHFCP,63.5,7900,79.3,184.7,2,9,6,292,44,6,2,116,3,61,male,SEK_III,evangelical-reformed,no,no
bas_ESKNU,59.9,8200,64.8,159,1,8,8,502,22,5,1,73,3,53,female,apprenticeship,muslim,no,no
bas_EPTSF,49.1,8e3,81.7,195.8,2,9,7,468,42,0,3,76,2,50,male,SEK_III,catholic,no,yes
bas_ADTGA,37.7,6300,69.6,157.1,1,6,1,527,29,0,4,111,4,93,female,apprenticeship,catholic,no,yes
bas_XLTXX,66.1,6900,73.5,170.2,1,6,4,540,3,0,9,63,2,71,male,apprenticeship,evangelical-reformed,no,no
bas_FBBHJ,18.7,8900,77.3,182.3,3,6,0,422,0,2,2,108,3,46,male,SEK_II,catholic,no,no
bas_BLPPX,46.1,7300,66.5,171.2,2,7,4,443,28,0,0,107,5,84,female,obligatory_school,evangelical-reformed,yes,no
bas_FUCNX,64.8,8200,73.4,193.5,0,7,5,470,0,0,4,104,3,60,male,apprenticeship,evangelical-reformed,no,yes
bas_PQCTI,39.9,7100,111.5,165.5,1,9,2,463,53,7,5,86,1,33,male,apprenticeship,evangelical-reformed,no,no
bas_TBLFF,53.1,6400,59.6,163.3,4,6,7,479,32,0,2,62,2,51,female,apprenticeship,catholic,no,yes
bas_ZBVAD,39.4,6400,65,144.7,2,6,6,355,42,0,4,119,5,41,female,apprenticeship,catholic,no,yes
bas_UEDCF,55.8,8e3,88.3,189,4,8,6,454,41,4,4,100,2,99,male,SEK_III,evangelical-reformed,no,yes
bas_NADUR,73,6200,84.6,178.1,3,5,6,515,42,0,3,126,4,52,male,SEK_III,confessionless,no,no
bas_BWEFT,58.8,7200,63.9,161.6,1,7,6,492,21,0,3,92,8,104,female,SEK_III,evangelical-reformed,no,no
bas_GMIER,43.9,8300,65.3,176.2,2,7,6,279,38,1,3,103,7,34,female,apprenticeship,confessionless,no,yes
bas_XNXXY,27.4,6600,88.6,194,2,9,3,361,39,0,1,78,1,54,male,SEK_III,other,no,no
bas_RUGNR,69.8,7400,68.4,181.6,3,6,3,491,26,6,2,75,4,45,male,apprenticeship,other,no,yes
bas_DOOOL,27.8,9400,68.5,182.3,1,9,7,381,58,3,2,78,3,69,male,SEK_III,catholic,no,no
bas_DHZWC,31.3,4300,104,177,2,9,2,581,33,9,8,137,4,58,male,SEK_II,confessionless,no,yes
bas_VTBED,31,7e3,66.8,165,4,9,5,524,41,2,8,83,3,68,female,SEK_III,catholic,no,yes
bas_YSNRH,29.2,5800,97.9,186,1,5,4,440,49,3,4,127,0,44,male,apprenticeship,catholic,no,no
bas_OJJPT,60.3,7e3,55.2,157.6,1,6,5,348,43,1,5,78,3,6,female,SEK_II,catholic,no,yes
bas_RNITK,44.3,6500,103.7,197.6,2,9,5,446,24,0,7,100,4,78,male,SEK_III,evangelical-reformed,no,yes
bas_QXADF,42.7,8800,76.8,169.6,2,5,3,340,46,6,3,100,4,30,male,SEK_III,evangelical-reformed,no,yes
bas_BJXGA,66.1,7800,82.2,161.5,1,7,6,423,33,0,7,66,3,75,female,apprenticeship,evangelical-reformed,no,yes
bas_RTEFA,35.5,8900,68.9,163.4,3,5,4,411,26,8,6,86,1,38,female,apprenticeship,catholic,no,yes
bas_ZNTCY,59.8,6200,68.5,169.5,2,9,0,456,7,0,4,86,8,56,female,apprenticeship,confessionless,no,no
bas_TSNPA,23.1,6400,55.5,159.2,1,5,6,477,25,3,3,62,5,49,female,SEK_III,catholic,no,yes
bas_VQUKB,60.7,6800,74.6,168.8,1,7,7,310,36,0,4,92,4,117,female,apprenticeship,evangelical-reformed,no,yes
bas_XNVCE,51.9,6600,60.7,144,2,6,5,538,27,5,6,77,6,52,female,SEK_III,confessionless,no,no
bas_LBQRM,55.8,6100,95.4,165.7,3,9,6,464,0,0,4,87,0,63,male,SEK_III,confessionless,no,yes
bas_GHOQV,34.1,7600,68.4,141.2,4,7,9,271,44,0,3,96,7,56,female,SEK_III,catholic,no,no
bas_TAFVU,24.1,6500,68.1,184.9,1,9,5,297,57,9,5,112,2,50,male,SEK_III,evangelical-reformed,no,yes
bas_LIVAN,37.7,7400,76.1,171.6,3,7,5,332,55,0,3,109,3,84,male,SEK_III,catholic,no,no
bas_USAAC,60.1,8400,67.6,165,1,9,5,392,26,5,4,93,7,44,female,SEK_III,evangelical-reformed,no,yes
bas_INWUN,32.2,7900,63,170.9,3,9,5,513,33,4,5,94,6,53,female,SEK_III,catholic,no,yes
bas_DLVRR,46.9,7900,67.9,158,0,9,6,460,24,0,4,72,3,64,female,apprenticeship,catholic,no,yes
bas_DTGEK,66.1,6500,50.8,179,0,5,5,569,23,0,5,56,2,57,female,SEK_III,confessionless,no,no
bas_OWFKV,40.3,7400,86.8,187.1,2,6,3,496,46,0,7,95,2,77,male,apprenticeship,catholic,no,no
bas_GLFTO,57.6,5600,101.1,182.5,2,9,5,297,53,0,5,109,4,58,male,SEK_III,confessionless,no,no
bas_HBVPQ,57.8,5200,65.3,143.6,2,8,4,400,34,0,3,74,6,60,female,apprenticeship,catholic,no,yes
bas_CBIII,66.1,8300,89.3,187.7,1,9,5,462,36,6,7,115,4,101,male,apprenticeship,catholic,no,yes
bas_RXDFL,50,9600,67.2,159.7,1,7,5,429,29,0,5,100,5,55,female,SEK_III,catholic,no,yes
bas_NLAYJ,24.3,9200,67.9,188.2,2,9,6,312,14,0,6,81,8,79,female,apprenticeship,catholic,no,yes
bas_FNKED,50.2,9100,82.4,161,1,6,3,435,40,3,3,106,5,59,female,obligatory_school,catholic,no,no
bas_KZFRS,35.2,5400,69.6,158.6,2,9,7,380,28,6,4,87,6,77,female,apprenticeship,evangelical-reformed,no,yes
bas_LLIMK,57,7600,63.6,168.8,3,7,6,354,0,4,4,114,3,79,male,SEK_III,evangelical-reformed,no,yes
bas_UUMVL,32.5,7e3,68.3,173.4,1,5,6,466,22,3,2,93,3,25,male,apprenticeship,confessionless,no,yes
bas_RHNIC,34.7,8600,58.2,174.2,6,6,3,378,17,0,2,93,6,55,female,SEK_II,catholic,no,yes
bas_HYNMM,75.4,7200,93.4,175.5,2,9,6,432,0,0,5,66,2,65,male,obligatory_school,evangelical-reformed,no,yes
bas_TSIRV,24.2,6800,57.3,163.2,1,5,5,383,0,6,1,75,2,88,female,apprenticeship,catholic,no,no
bas_WLGRW,56.3,8e3,62.3,163.4,0,7,5,454,27,0,2,80,4,49,female,apprenticeship,catholic,no,yes
bas_EKVXN,30.6,7100,84.6,184.8,2,9,4,438,25,0,1,114,1,61,male,apprenticeship,catholic,no,yes
bas_OXUMH,21.9,6900,51.2,168.8,1,6,3,471,25,7,2,118,5,58,female,SEK_II,catholic,no,yes
bas_CELZO,55.9,6800,62,172.9,1,9,5,306,12,2,7,98,7,71,female,SEK_III,other,no,yes
bas_HVVDA,24.4,7700,63,152.6,1,8,4,489,24,0,5,64,5,35,female,SEK_III,other,no,no
bas_ZIZBQ,53.2,4600,84.9,180.9,2,8,3,389,18,0,7,96,4,16,male,SEK_III,confessionless,no,yes
bas_SLAXW,32.3,7900,77.9,163.5,2,7,4,443,55,0,3,105,4,82,male,SEK_III,other,no,yes
bas_XRDEL,24.3,6800,82,197.8,2,9,4,327,58,5,2,87,3,40,male,apprenticeship,muslim,no,yes
bas_KBIVJ,65,7300,89.4,180.9,3,9,7,283,0,6,5,48,3,103,male,apprenticeship,confessionless,no,yes
bas_PLPQP,68.4,5700,62.1,175.1,4,9,7,449,0,0,7,100,4,42,female,apprenticeship,evangelical-reformed,no,no
bas_VGQRE,60.4,9100,88.8,153,2,5,4,593,19,0,3,89,3,83,female,SEK_II,catholic,no,yes
bas_KFZPG,40.2,8100,88.1,164.4,1,5,5,521,76,0,1,109,0,73,male,SEK_III,confessionless,no,no
bas_ZZTVI,45.2,5600,99.9,191.5,1,7,8,447,60,0,0,97,6,93,male,SEK_III,catholic,no,yes
bas_KNWOP,24.3,7600,69.9,170.7,0,9,2,585,63,0,5,108,6,71,male,apprenticeship,confessionless,no,yes
bas_XWRQB,28.3,6700,75,156.3,3,5,4,518,51,2,0,89,3,33,male,apprenticeship,catholic,no,no
bas_GCRVF,27.8,6700,86.5,186.2,2,7,3,380,67,2,4,90,0,42,male,SEK_III,evangelical-reformed,no,yes
bas_UBSGP,26.6,5100,65.7,175.3,1,8,4,387,15,1,1,73,7,48,female,obligatory_school,evangelical-reformed,no,yes
bas_QSDQK,66.6,7700,93.9,183,1,6,3,471,39,1,3,92,7,81,male,SEK_III,muslim,no,yes
bas_ORLPO,30.1,5300,92.8,187.4,2,9,8,502,32,5,5,87,4,27,male,apprenticeship,confessionless,no,no
bas_XUBTE,41.3,7700,44.1,182.2,0,7,6,499,38,3,2,64,3,39,female,SEK_III,catholic,no,no
bas_WJZSP,39.3,7800,80.2,190.4,1,9,4,621,33,4,0,99,1,55,male,apprenticeship,evangelical-reformed,no,yes
bas_AMRYH,66.1,6800,97.1,163.6,1,6,7,356,45,6,6,85,4,23,male,apprenticeship,evangelical-reformed,no,yes
bas_VTCYE,44.9,8400,80.8,173.5,2,8,5,322,47,0,6,87,4,84,male,obligatory_school,confessionless,no,yes
bas_XRCJB,61.2,8600,67,162.9,0,6,7,459,74,0,3,65,4,61,male,SEK_III,catholic,no,no
bas_SMPBI,45.3,5900,71.1,189.3,2,9,7,539,40,0,1,115,2,34,male,apprenticeship,catholic,no,yes
bas_RDVZV,49.3,7200,64.5,179.2,1,9,7,396,38,0,4,138,2,66,male,apprenticeship,confessionless,no,no
bas_ULCZV,35.9,8300,57.1,151.3,1,7,6,497,14,1,6,79,5,37,female,SEK_III,catholic,no,yes
bas_XQXBG,25.9,9500,105.7,161.2,0,9,4,384,0,0,4,105,3,12,male,apprenticeship,confessionless,no,no
bas_ECSEJ,25.1,6700,73.1,147.1,1,9,5,510,24,0,6,108,5,78,female,SEK_III,evangelical-reformed,no,no
bas_LLPTT,46.1,6900,82.5,158.6,1,7,6,556,31,6,3,52,5,87,male,SEK_III,confessionless,no,yes
bas_MCOTU,54.2,6600,69.3,164.6,1,9,2,327,51,0,8,103,1,66,male,SEK_III,evangelical-reformed,no,yes
bas_YGLSE,81.5,7500,54.1,177.2,2,9,6,398,16,0,2,76,5,54,female,SEK_II,catholic,no,yes
bas_ZCRYU,96.8,7600,58.3,165.7,3,9,3,505,17,2,0,107,2,65,female,SEK_III,confessionless,no,yes
bas_FEADB,56.8,6700,91.6,177.5,1,6,4,441,36,0,5,43,6,53,male,apprenticeship,evangelical-reformed,no,no
bas_FYZHQ,64.4,5500,54.9,164.6,2,9,2,426,24,4,4,66,4,45,female,apprenticeship,confessionless,no,no
bas_OYXOU,70.5,5100,53.8,165.2,2,6,4,419,42,4,5,103,3,61,female,SEK_III,evangelical-reformed,no,yes
bas_DAVYE,81.6,7200,95.9,172.7,1,6,6,508,50,7,5,113,3,93,male,SEK_III,evangelical-reformed,no,yes
bas_LNOBS,18.9,5800,65.3,177.1,1,6,7,359,7,0,4,93,6,47,female,SEK_III,catholic,no,yes
bas_PUWUL,21,5900,89.6,181.2,1,7,6,442,11,0,4,134,3,55,male,SEK_III,catholic,no,yes
bas_BYFGD,48.8,6400,59.2,144.4,3,6,4,346,32,0,7,105,5,99,female,apprenticeship,confessionless,no,no
bas_CCPHN,46.4,7300,92.8,192,0,7,4,344,49,2,6,124,2,24,male,apprenticeship,evangelical-reformed,no,yes
bas_IHHBK,36.4,6600,60.3,169.6,0,5,8,326,25,5,4,58,6,69,female,apprenticeship,confessionless,no,yes
bas_LCVQI,38.4,7800,55.9,164.3,2,9,5,317,24,1,5,99,2,59,female,SEK_II,confessionless,no,no
bas_MZNCD,58.8,7400,75.4,193.1,1,9,7,461,65,0,4,105,3,50,male,apprenticeship,catholic,no,yes
bas_PDORW,66.1,5600,85,171,2,7,3,502,0,0,6,106,5,45,female,apprenticeship,evangelical-reformed,no,no
bas_KIHCU,57.4,7200,106.8,181,4,9,6,447,35,0,2,62,4,72,male,SEK_III,evangelical-reformed,no,yes
bas_ZCIWX,66.1,6900,80.6,174.5,1,9,3,441,30,0,4,86,2,97,male,apprenticeship,catholic,no,yes
bas_NBAMA,66.1,6700,45.2,159.7,1,7,6,460,22,2,0,94,5,52,female,apprenticeship,evangelical-reformed,no,no
bas_NUBHQ,66.1,7700,71,148.7,1,9,6,522,33,4,2,101,6,51,female,obligatory_school,other,no,yes
bas_NVKXT,44.5,6900,60.4,166.4,0,9,1,413,0,0,6,137,2,49,male,SEK_II,catholic,no,no
bas_EXDJX,40.1,9400,102.7,187.7,1,6,5,510,52,10,6,83,3,44,male,SEK_III,confessionless,no,yes
bas_XPJQA,50.8,7600,66.8,167.3,3,8,7,315,0,6,3,106,7,53,female,SEK_III,confessionless,no,no
bas_JYZPC,37.5,9100,65.1,148.2,0,9,4,508,0,5,0,91,7,61,female,apprenticeship,confessionless,no,yes
bas_SNDFE,47.8,6800,95.7,174.8,3,9,4,407,61,0,5,111,2,77,male,apprenticeship,confessionless,no,no
bas_NWQJU,35.5,7700,113.2,178.8,2,10,6,551,22,0,4,84,2,71,male,SEK_III,confessionless,no,yes
bas_BEYDK,47.7,8200,63.4,191.1,3,9,7,511,45,8,3,82,4,46,male,obligatory_school,confessionless,no,no
bas_WJHCO,43,4400,95.3,181,1,5,4,543,37,8,7,65,4,65,male,apprenticeship,evangelical-reformed,no,no
bas_JOLFW,49.4,6e3,69.6,187.1,1,6,5,350,0,0,2,99,3,72,male,SEK_III,catholic,no,no
bas_PXNWF,33.2,4700,100.7,173.4,3,8,4,437,61,3,8,59,4,19,male,SEK_II,confessionless,yes,no
bas_LKXIE,28.5,5900,73.2,166.1,5,9,5,440,0,7,8,83,5,38,male,apprenticeship,catholic,no,no
bas_XMZQV,53.6,7200,71.6,176.2,3,6,0,445,13,0,1,82,9,25,female,apprenticeship,catholic,no,yes
bas_VNOBC,44.1,9800,93.6,171.2,3,7,7,487,28,0,6,97,4,35,male,SEK_III,muslim,no,yes
bas_TNVLC,30,7e3,108.4,170,3,10,6,419,49,4,4,72,6,76,male,SEK_III,confessionless,no,yes
bas_ATCEF,51.7,6900,47.3,151.8,3,8,5,477,0,2,1,83,2,37,female,apprenticeship,catholic,no,yes
bas_PVPLV,41.7,5900,83.2,184.9,1,7,8,452,51,0,2,97,3,44,male,SEK_III,other,no,yes
bas_RKSPL,37.7,4700,80.9,175.5,1,9,3,541,40,3,5,62,2,94,male,SEK_III,catholic,no,yes
bas_FWWLN,60.3,7900,91.9,188.6,2,10,7,432,44,5,7,104,1,122,male,SEK_II,catholic,no,yes
bas_RFFWK,54.8,5800,56.1,140.6,2,6,4,301,0,0,2,70,5,70,female,SEK_III,confessionless,no,yes
bas_LMFPK,66.1,7900,73.3,154,2,7,0,449,26,1,1,82,4,55,female,apprenticeship,catholic,no,yes
bas_CWSME,78.4,7700,53.8,165.4,2,9,8,403,0,0,0,76,5,95,female,SEK_II,confessionless,no,yes
bas_MCTEE,47.5,7400,85.7,182.9,1,6,7,427,61,0,7,92,0,62,male,SEK_III,other,no,no
bas_RABJG,24.1,7400,93.9,173.5,1,9,6,455,49,0,4,86,0,83,male,SEK_III,confessionless,no,yes
bas_PPMOS,41.5,8800,74.1,171.7,2,6,2,544,33,0,3,102,4,70,male,apprenticeship,confessionless,no,no
bas_EHMID,32.8,5900,68.1,164.9,1,9,7,498,26,0,7,77,9,59,female,SEK_III,catholic,no,no
bas_JJDRF,46.7,7800,85.4,179.4,3,7,7,431,0,3,1,117,3,64,male,obligatory_school,catholic,no,yes
bas_CWPYW,31.8,7800,58.2,158.3,1,7,7,413,0,0,1,83,3,58,female,apprenticeship,other,no,yes
bas_OPDCU,64.5,6400,56.7,161.5,1,6,7,387,29,0,0,112,6,53,female,apprenticeship,confessionless,no,yes
bas_IMBJQ,66.1,5200,65.8,172.2,1,9,6,403,15,0,7,112,8,55,female,SEK_III,evangelical-reformed,no,yes
bas_QSSGE,44.9,7200,60.3,163,2,9,5,424,20,5,5,59,2,98,female,apprenticeship,confessionless,no,yes
bas_OPLHS,66.1,5800,76.7,155.3,1,9,7,411,22,0,2,92,5,106,female,SEK_III,evangelical-reformed,no,no
bas_ZGDJJ,35.4,8400,60.1,167.5,1,9,5,328,28,5,2,64,0,61,female,apprenticeship,muslim,no,yes
bas_ENJGI,79,7500,71.3,158.5,2,9,4,484,0,2,7,70,6,56,female,SEK_III,other,no,yes
bas_KSZNW,66.1,7400,84.9,162.7,2,8,5,253,23,2,5,73,2,76,male,SEK_III,confessionless,no,no
bas_TMMJL,66.1,7500,59.1,159.4,1,8,3,551,12,0,6,74,6,112,female,SEK_II,other,no,no
bas_XUFAM,67.5,5e3,79.1,177.5,1,9,5,420,23,0,8,106,5,37,female,apprenticeship,catholic,no,yes
bas_IRHNB,81.1,6200,76.6,186.9,4,6,4,490,25,0,4,113,2,29,male,apprenticeship,evangelical-reformed,no,yes
bas_PFUEZ,50.1,6600,79.4,184,3,9,4,460,26,3,5,112,3,112,male,SEK_III,confessionless,no,yes
bas_APIOB,41.5,8600,84,188,1,7,3,619,39,2,2,118,3,87,male,apprenticeship,evangelical-reformed,no,yes
bas_XOCQS,35.8,8800,77.8,148.1,0,8,4,489,24,0,5,89,3,66,female,SEK_III,confessionless,no,yes
bas_XJZMI,71.7,6600,71.2,174.4,4,8,7,581,27,0,3,95,8,36,female,apprenticeship,other,no,yes
bas_MQLGB,49.5,6700,77.4,163.6,2,7,3,450,0,8,6,89,4,34,male,SEK_III,muslim,no,yes
bas_GDHXV,28.9,6e3,56.5,163.9,1,6,5,483,18,0,3,75,7,47,female,SEK_III,confessionless,no,no
bas_BGUQR,74.2,6900,60.4,175.5,1,8,3,498,0,7,5,72,4,57,female,apprenticeship,evangelical-reformed,no,yes
bas_KDBNV,35.1,7100,104.3,163.9,3,9,3,356,41,4,5,64,4,69,male,SEK_III,catholic,no,yes
bas_EPDBN,102.4,6200,61.3,173.3,1,5,8,473,23,0,7,96,3,9,female,apprenticeship,confessionless,no,no
bas_NPBHF,74.2,7600,93.2,166.1,1,7,7,528,18,2,1,85,6,22,male,apprenticeship,evangelical-reformed,no,no
bas_DUTER,90.2,6300,65.3,161.4,1,7,2,475,14,0,3,106,5,12,female,SEK_III,other,no,yes
bas_TVBXK,25.4,6900,89.2,177.6,1,7,4,266,0,0,2,70,3,64,male,SEK_III,catholic,no,no
bas_MMDIK,26.6,7900,73.9,156.1,2,5,3,467,30,3,5,119,6,19,female,obligatory_school,confessionless,no,yes
bas_KYSWW,42.6,7600,59.4,182,1,7,5,467,0,0,5,84,3,49,female,SEK_III,catholic,no,yes
bas_MOZOG,32.7,6900,80.7,177.1,1,9,5,381,47,3,7,79,2,80,male,SEK_III,catholic,no,yes
bas_JSTQU,50.6,7e3,83.9,191.6,4,9,5,332,59,0,0,110,6,68,male,apprenticeship,catholic,no,yes
bas_PWMKR,47.4,6300,63,174.7,3,9,4,645,38,4,8,73,4,53,female,apprenticeship,confessionless,no,yes
bas_QTRRB,50.6,8400,45.6,152.3,1,8,2,298,3,0,2,72,4,78,female,SEK_III,evangelical-reformed,no,no
bas_ICBCK,40.2,6400,86.1,158,3,7,3,307,21,0,2,97,6,76,female,SEK_III,catholic,no,yes
bas_QCTUQ,41.6,7900,96,172.3,1,8,2,454,60,5,4,89,2,46,male,SEK_III,evangelical-reformed,no,yes
